Column1;Column2;Column3
6734;骰子勇士 Dice Warrior;1000
6735;MineSweepVR;0
6736;In Between Games;3000
6737;IMPOSSIBLE FIGHTER FROG;0
6738;Merrily Perilly;3000
6739;The Necromancer's Castle;0
6740;The Captives: Plot of the Demiurge;1000
6741;Monster Farm;5000
6742;YAGZZ!;1000
6743;Test your knowledge: Dogs;1000
6744;Samozbor: Rebellion;1000
6745;Prison Bomber;32
6746;Broken Minds;1000
6747;Subscribe & Punch!;3000
6748;Clark | HOOVA VR;15000
6749;EF EVE - Volumetric Video Platform (VR & Desktop);15000
6750;Arakion: Book One;1000
6751;In memory of TITAN;1000
6752;Coaster;2000
6753;Lawnmower Game 3: Horror;3000
6754;Ruya;2000
6755;Mr Rabbit's Alphabet Forest Adventure;2000
6756;Dread of Laughter;1000
6757;Survive in Angaria 2;32000
6758;15 seconds;3000
6759;Minaurs;1000
6760;Island Tribe 3;1000
6761;Match Point;1000
6762;BingoBango;5000
6763;HoloLAB Champions;1000
6764;City Escaper;12000
6765;Cold Blooded Cube;8000
6766;Defending Camelot;2000
6767;Guard of Wonderland VR;1000
6768;Recursive Pain;1000
6769;SpaceWorms;1000
6770;Enchanted Path;1000
6771;LONELINESS AFTER: Chapter 1;1000
6772;The Four Colour Theorem;1000
6773;Buddinpals - Take One Home With You !!;2000
6774;The Bounty: Deluxe Edition;1000
6775;Elections Simulator 2018;2000
6776;Artipic;1000
6777;Hentai 2+2=4;2000
6778;Bikour!;2000
6779;Fish Catcher;5000
6780;goto;1000
6781;Flat Worlds;1000
6782;Brickfest;1000
6783;LOGistICAL 2: Belgium;1000
6784;Slayer Of Traitors;51000
6785;Diamond love;1000
6786;Stripper Anya 2 X-MiGuFighters;1000
6787;Mahjong Magic Journey 2;4000
6788;Choice of the Vampire;2000
6789;Pachansky Mathematics 2+2=8;2000
6790;Super Jigsaw Puzzle: Anime;2000
6791;Crashphalt;3000
6792;Farm Mania 2;2000
6793;Waking Violet;2000
6794;Blueprint Word: Classroom;1000
6795;Copierre;15000
6796;Z: Escape;9000
6797;Battleships and Carriers - WW2 Battleship Game;1000
6798;President Pig;1000
6799;Larkin building by Frank Lloyd Wright;7000
6800;Mad Frost;2000
6801;Block Pooper 9;4000
6802;Music Boy 3D;8000
6803;Risky Wings;4000
6804;The Horologist's Legacy;1000
6805;Stack & Crack;2000
6806;The Sky Climber;2000
6807;Treasure Hunter Man 2;1000
6808;Realm of the Ghost King;1000
6809;Fesnia;1000
6810;Restaurant Manager;1000
6811;iterform;3000
6812;Derelict (DO NOT BUY);1000
6813;PAPA'S TIME MACHINE;1000
6814;Endlessness;2000
6815;Questery;1000
6816;Azurael's Circle: Chapter 3;1000
6817;Wildlife Tycoon: Venture Africa;2000
6818;Indian Summer;1000
6819;Krystal the Adventurer;2000
6820;DeerHunterX;2000
6821;In The Long Run The Game;1000
6822;Lost Cities;1000
6823;Simon the Sorcerer 2: 25th Anniversary Edition;2000
6824;Solitaire Mystery: Four Seasons;2000
6825;Mean Routine;1000
6826;Quests Unlimited;1000
6827;Drive Switch Evade;1000
6828;Super Grower;2000
6829;TRIGGER;1000
6830;Super Turbo Sudoku;3000
6831;Aeroplanoui;3000
6832;Glista;3000
6833;Secret of the Rendrasha Blade;1000
6834;Crime Girl;2000
6835;Magic Masks;2000
6836;Galactic Orbital Death Sport;1000
6837;Deep Dark L♂byrinth;2000
6838;Viking Days;2000
6839;Where Time Stood Still;1000
6840;Truth Of Falchion;1000
6841;Shaverma: Ravshan Edition;2000
6842;Paradise Lost: FPS Cosmic Horror Game;2000
6843;Paradox of the Cryptomancers;1000
6844;YOMOTSU;3000
6845;战术狂想2(Chimera of Tactics 2);2000
6846;Ativeil;1000
6847;Professor Chuckenhope;1000
6848;V.O.I.D.;1000
6849;Humble Pie;2000
6850;ALIEN FIELD;1000
6851;RPGGAME;69000
6852;VR TOON Help Me (살려주세요);1000
6853;AeroChopper;5000
6854;Redemption: Tyranny of Daetorem;5000
6855;What would people say?;2000
6856;CMD 2048;7000
6857;Geek Fighter;5000
6858;PRESim;1000
6859;YOU - The Untold Stories;1000
6860;Nelson and the Magic Cauldron;11000
6861;Geometry Runner Online;1000
6862;Pixel Robot Hunter;4000
6863;Die In The Dark;1000
6864;Castle Clamber;1000
6865;Hell Breaker;14000
6866;DEFENDER 3D;1000
6867;BattleBlade;3000
6868;The mysterious ship（诡船谜案）;1000
6869;Caliban Below;60000
6870;Poly World;5000
6871;Goblin Gearshop;81000
6872;MonGirlTile;1000
6873;SinVR;0
6874;Dungeon Stars;3000
6875;I Walk Among Zombies Vol. 1;0
6876;The 9th Gate;3000
6877;Singularity Shooter;0
6878;NightKnight;1000
6879;STARBOY;0
6880;My RC Buggy! VR;3000
6881;Charm Tale 2: Mermaid Lagoon;0
6882;Combat Rush;1000
6883;3C Wonderland Coaster;0
6884;Mind Portal;3000
6885;Tiger Tank 59 A-Gun;0
6886;Cosmi-Cave 64;5000
6887;Full Body Workout;0
6888;5 Minutes Rage - Hatred Edition;2000
6889;Sable Maze: Twelve Fears Collector's Edition;0
6890;Zone of Lacryma;1000
6891;The Hot Dog would Explode;0
6892;The Ghost of You;1000
6893;Asteroid RKD;1000
6894;One Person Story;1000
6895;Oh Ship Arena;0
6896;Time Barbarian Extreme!!;1000
6897;KOPICS;1000
6898;Emberdoom VR;0
6899;Thunderbolt 2;3000
6900;Nemesis;1000
6901;Mind Map VR / マインドマップVR;0
6902;Armor Contest;1000
6903;The Grid;0
6904;Viking Brothers 2;1000
6905;Tet VR;0
6906;The Sea Between;4000
6907;Wars Across The World: Russian Battles;0
6908;Name The Song Quiz;8000
6909;liquivid Video Deflickering;0
6910;Cosa Nostra;3000
6911;Zig;0
6912;Parker & Lane: Twisted Minds;1000
6913;Paleocalypse;0
6914;The Corridor: On Behalf Of The Dead;1000
6915;VINDICTA Arcade;1000
6916;Animals Memory: Dinosaurs;1000
6917;Asteroid Girl;28
6918;EXAPUNKS: TEC Redshift Player;4000
6919;ZombieThon;8000
6920;Drakkhen;5000
6921;A Fine Mess;1000
6922;Expendable;5000
6923;Bubble Blast Rescue VR;1000
6924;Tactic Code - 战术代码;3000
6925;Cavesweeper;1000
6926;Mech Rage;2000
6927;The Midnight Sanctuary;1000
6928;Color Circle;2000
6929;Craft and Dungeon;7000
6930;AWAKEN：Gunpowder Adventurer Day.Dream;1000
6931;Conquer;3000
6932;Dark Parables: Return of the Salt Princess Collector's Edition;1000
6933;Drift 4000;7000
6934;Great Hunt: North America;2000
6935;Zombie Murder;2000
6936;Christmas Defence;4000
6937;Lightning War;1000
6938;Space Raiders RPG;4000
6939;Quiet as a Stone;1000
6940;Specter;22000
6941;[it's possible] Classic;1000
6942;Dungeon Kitty;25000
6943;Hungry Fish Evolution;2000
6944;Data mining 2;2000
6945;ZEscape;1000
6946;Knockdown the Ball;1000
6947;Damascus Gear Operation Osaka HD Edition;1000
6948;Run Jump Fail;1000
6949;BULLETLINE;1000
6950;Brotherhood United;1000
6951;Impulsow;1000
6952;Pan-Dimensional Conga Combat;1000
6953;Home Security;3000
6954;Infinity Escape;8000
6955;SkiFy;1000
6956;Virtual telescope;1000
6957;Fantastic Sea;1000
6958;Neon Defense 1 : Pink Power;1000
6959;Rosette and Words;1000
6960;Blood Money;1000
6961;Tales From Windy Meadow;1000
6962;Burak Bahar's Unseen Anchor;1000
6963;City Patrol: Police;2000
6964;Trinity VR;9000
6965;DEEP SPACE | Space-Platformer;8000
6966;Car Crash Online;1000
6967;Ragtag Adventurers;6000
6968;The Beanstalk;7000
6969;弹炸人2222;6000
6970;Spectrubes Infinity;1000
6971;Jellyfish the Ghost;5000
6972;D.R.I.L.L.;12000
6973;Coffee Crawl;2000
6974;Gachi Gang;1000
6975;Professor Watts Word Search: Yummy Foods;1000
6976;HUMAN LIVE-HOW LONG CAN HUMAN BEINGS EXIST?地球世界末日，人类能生存多久？冒险策略模拟经营游戏;5000
6977;Factory Manager;1000
6978;Mad Restaurant People;2000
6979;Adventures of Dragon;3000
6980;SQUAREHEAD;3000
6981;Panco's Journey;1000
6982;NewTypes;3000
6983;Metanoia;1000
6984;Witchball;1000
6985;Thanksgiving Day Mosaic;1000
6986;Border closure 边境封闭;1000
6987;Among the Dead;3000
6988;The Warrior Of Treasures 2: Skull Hunter;9000
6989;Space Shaft;1000
6990;Eternal Man: Forest;3000
6991;Great Old One - Arrival;1000
6992;Soccer Nations Battle;1000
6993;DinoKnights;1000
6994;Pixel Stories of Dungeon;1000
6995;Yahrit!;3000
6996;Wars and Battles: Normandy;2000
6997;HYBRIS - Pulse of Ruin;5000
6998;Ender Story: Chapter 1;1000
6999;Drill Arena;2000
7000;Aeioth RPG;1000
7001;40 Winks;3000
7002;The Epic Bang Theory;2000
7003;Stratego Multiplayer;12000
7004;The Same Crime;11000
7005;Exodus: Proxima Centauri;1000
7006;Target speed;2000
7007;Roving in the Dark;1000
7008;Atrocity;2000
7009;Inn: the Countryside;1000
7010;Are You Alone?;1000
7011;Don't Shoot Rabbit / 不要射中兔子;1000
7012;BlitzKeep Unleashed;1000
7013;Toybit Quest;2000
7014;Wolf Gang;1000
7015;MIND TWINS - The Twisted Co-op Platformer;3000
7016;Cave Brawlers;1000
7017;Wetwork;2000
7018;Simple Racing;2000
7019;Trial of the Gods;1000
7020;Aladin & the Enchanted Lamp;3000
7021;苍夜;11000
7022;NOCE;1000
7023;999;1000
7024;Just a Jumping Square;1000
7025;BattleMore;1000
7026;Caves of Plague;1000
7027;Goroons;2000
7028;ControlMyJoystick;1000
7029;Emerald Shores;1000
7030;Mystery House -fivestones-;1000
7031;Sea Explorer;3000
7032;PICNIC;2000
7033;Digital Siege;2000
7034;Frank the Miner;14000
7035;Space Colonizers;10000
7036;The President;1000
7037;Initiation;1000
7038;Naturallandscape - GuilinLandscape (自然景观系列-桂林山水);3000
7039;Final Match;1000
7040;Heroes Of The Offworld Arena;1000
7041;Boise Historic Natatorium;2000
7042;Supaplex SQUARES;1000
7043;Paws 'n Claws VR;1000
7044;NeuroMatrix;4000
7045;CYPEST Underground;2000
7046;Construction Charlie;43000
7047;HexTrains;2000
7048;Wish Giver 偿愿人;51000
7049;Try to seize me;2000
7050;GLAD VALAKAS TOWER DEFENCE;4000
7051;Entropic Shop VR;1000
7052;Final Theory;9000
7053;Survival Ball;1000
7054;Fei Duanmu VS Kobayashi 端木斐 VS 小林正雪;20000
7055;Dungeons and Dinners;4000
7056;The Snowboard Game;2000
7057;Mystic Ruins;1000
7058;Don't Bite Me Bro! +;9000
7059;Stones of Yalmrith;2000
7060;Helicopter Flight Simulator;1000
7061;Nova Wing II;2000
7062;Mushroom Heroes;73000
7063;Mermaid Land;4000
7064;Tekling;2000
7065;FPV Air 2;49000
7066;Death Collector;1000
7067;Jurassic City Walk;1000
7068;Spaceball!;46000
7069;Bloody Faerie;1000
7070;Burnin' Rubber 5 HD;16000
7071;The Call;2000
7072;Lu Bu Maker 여포키우기;11000
7073;Squash Kings VR;1000
7074;Shrouded in Sanity: Freebirth;29000
7075;Skywriter;1000
7076;Crypt- The Black Tower;35000
7077;The Firlyn Stones *No More Updates*;1000
7078;Stage Fright;1000
7079;DragonFangZ - The Rose & Dungeon of Time;5000
7080;Super Puzzle Galaxy;2000
7081;INFERNIUM;7000
7082;Vinhomes Metropolis VR Interior;2000
7083;Titanic: Adventure Out Of Time;13000
7084;HyperFighter Boost Mode ON;1000
7085;Sudoku Zenkai;7000
7086;Endurance;8000
7087;Shoujo City;3000
7088;Nutrients for Life;2000
7089;Just Ski - a physics game by Jeff Weber;14000
7090;Grand Kokoro - Episode 1;1000
7091;雨鸦 - You are my sanctuary;12000
7092;Realistic Illusion;2000
7093;Pipe Push Paradise;4000
7094;Toon War;2000
7095;War Machines: Free to Play;26000
7096;Muzzleloaded;2000
7097;Magika Land of Fantasy;34000
7098;Pumpkin Death Garden;1000
7099;Aether Drift;1000
7100;3D Earth Time Lapse PC Live Wallpaper;30000
7101;Immortals(修仙志);3000
7102;Kitty Powers' Love Life;6000
7103;3, 2, 1, SURVIVE !;2000
7104;Road Scars: Origins;34000
7105;A Divided Light;1000
7106;Uptasia;45000
7107;Puzzles By Axis;1000
7108;Algo Bot;40000
7109;Brazilian Adventure;1000
7110;Supaplex;4000
7111;Life is Strange 2;473000
7112;Simple Sailing;1000
7113;WEED;16000
7114;Girls & sweets;1000
7115;Robbie Swifthand and the Orb of Mysteries;5000
7116;The Walking Dead: The Final Season;396000
7117;Shoemaker;1000
7118;Knight Bewitched;4000
7119;Overchunked;7000
7120;X4: Foundations;329000
7121;Football Director 2019;1000
7122;Runefall;3000
7123;Erinye Demo;22000
7124;Hentai Girl;216000
7125;Supreme Casino City;6000
7126;You Will Never Get This Achievement;4000
7127;Chessaria: The Tactical Adventure (Chess);3000
7128;Dungreed;312000
7129;Food Dream Factory 美食梦工厂：研发美食开心制作糖果模拟经营养成;2000
7130;Catastronauts;4000
7131;The Mine;15000
7132;Help Me Escape! The Puzzle Maker's Office;2000
7133;Adera;12000
7134;Precision Sniping: Competitive;2000
7135;HIVE: Altenum Wars;19000
7136;Puzzles for smart: Horses;1000
7137;TOXIC PLUMBING;10000
7138;LET IT DIE;805000
7139;Chicken VR;1000
7140;Chronicles of Vinland;10000
7141;SENRAN KAGURA Peach Beach Splash;167000
7142;Devious;2000
7143;Hidden Object Adventure: Captain Nemo. Objets Cachés;4000
7144;Train Crisis;1000
7145;三国虎将传VR-Sanguo Warriors VR;3000
7146;Modern Combat 5;915000
7147;Ocean's Treasures;1000
7148;Welcome to Bummertown;1000
7149;Zero-K;365000
7150;Hum Drum Experiences;18000
7151;Boxes Inc.;6000
7152;Juicy Realm;253000
7153;Shadow Fear Path to Insanity;1000
7154;Forgotten Lore;12000
7155;上帝之城 I：监狱帝国 [City of God I - Prison Empire];76000
7156;SPEED UP;1000
7157;ESport Manager;15000
7158;Niffelheim;90000
7159;Nano Nebula;2000
7160;Telophase;20000
7161;CityBattle | Virtual Earth;355000
7162;Survival Planet;1000
7163;Catan VR;6000
7164;Ricko's Island;1000
7165;Car Demolition Clicker;9000
7166;Eurobi Racing;3000
7167;Perceptions of the Dead 2;3000
7168;Hiveswap Friendsim;72000
7169;Whimsical Quest;1000
7170;Hasbro's BATTLESHIP;1000
7171;HORROR MAZE - Sci-Fi Edition;2000
7172;Singularity 5;2000
7173;Mummy on the run;1000
7174;Bartender VR Simulator;3000
7175;Macroboy Y;1000
7176;Bonds;2000
7177;CyberLink PowerDVD 18 Ultra - Media player, video player, 4k media player, 360 video;1000
7178;SUPER KINKY;3000
7179;PWND;188000
7180;Redemption Cemetery: Grave Testimony Collector’s Edition;1000
7181;Late at night;7000
7182;Out of the Park Baseball 19;139000
7183;The Blobs Fight;1000
7184;Amberskull;4000
7185;Egypt: Old Kingdom;30000
7186;Trick Shot;12000
7187;利刃 (Blade);2000
7188;Lootfest Wars;1000
7189;KóterGame;15000
7190;Dude Simulator 2;241000
7191;Hyper Train Corporation;6000
7192;Guess who ?;40000
7193;Gunsmith;21000
7194;Tombo Breaker VR;2000
7195;AV-17;9000
7196;Lovers ' Smiles;177000
7197;Coastiality;1000
7198;Intrepid;24000
7199;Hello Charlotte EP3: Childhood's End;12000
7200;Unveloped;2000
7201;Super Treasure Arena;8000
7202;Wild West Saga: Idle Tycoon Clicker;114000
7203;Kaleido Chaos;2000
7204;Omni Link;2000
7205;傲皇忆剑诀;2000
7206;Tomato Way 2;1000
7207;Seeker;78000
7208;BBlocks;3000
7209;Eggs 1942;1000
7210;MXGP PRO;23000
7211;Balance of Soccer;1000
7212;Easy Audio Visualization;6000
7213;SURV1V3;18000
7214;Edepth Angel: Pinocchio's Murder;2000
7215;Cognizer;8000
7216;Wonderland Trails;5000
7217;Attractorache;3000
7218;Assault Spy;11000
7219;Brick Breaker Premium 3;6000
7220;Lets Beats;3000
7221;Lake of Voices;41000
7222;Tennis Kings VR;1000
7223;Windows Mixed Reality for SteamVR;24000
7224;Wrongworld;8000
7225;Deconstruction Lab;1000
7226;Fhtagn! - Tales of the Creeping Madness;4000
7227;Yet Another Research Dog;34000
7228;Snake VR;1000
7229;Trivia Quiz: All about everything!;2000
7230;Wrench;11000
7231;AnyTime Organizer Standard 16;1000
7232;Electronauts - VR Music;20000
7233;Grid Gunner;2000
7234;Sea Dogs: Caribbean Tales;5000
7235;Poker Legends: Texas Hold'em Poker Tournaments;50000
7236;Ticktock;1000
7237;Artifact Adventure Gaiden;2000
7238;OK/NORMAL;11000
7239;Kemonomichi-White Moment-;1000
7240;Fire Place;4000
7241;The Walking Zombie: Dead City;30000
7242;Galactic Pocket Billiards;2000
7243;Tales of Nebezem: Elemental Link;12000
7244;Heaven Will Be Mine;6000
7245;Steel Knight 1513;3000
7246;Real Drift;10000
7247;BYTEPATH;35000
7248;Haunted Legends: The Undertaker Collector's Edition;1000
7249;Grand Class Melee 2;6000
7250;Destined;82000
7251;Second World: Air War S;3000
7252;7 Days in Dream 光尘;6000
7253;Slasher's Keep;6000
7254;Evenness Sensory Space;1000
7255;PlatONIR;10000
7256;Creature Romances: Kokonoe Kokoro;11000
7257;ColdByte Server Composer;1000
7258;Zquirrels Jump;1000
7259;Twin Synth;1000
7260;Waterside Chirping 水畔空蝉;3000
7261;Ultimate Racing 2D;14000
7262;Patternis;1000
7263;Lil' Arena;21000
7264;Scavenger SV-4;11000
7265;SlimeGear;2000
7266;in My MIND.;2000
7267;Substance Painter 2019;10000
7268;Destiny of Altrais;2000
7269;Rhythm Girl;5000
7270;Nekomew's Potty Trouble;1000
7271;Freeways;16000
7272;Myths of the World: Of Fiends and Fairies Collector's Edition;1000
7273;Change : A Little Story;3000
7274;Dream Alone;5000
7275;WIN THE GAME: DO IT!;13000
7276;I Pay No Rent;1000
7277;Mentai Uncensored;2000
7278;Spacescape;11000
7279;Zombie Teacher;3000
7280;The Spirit Master of Retarnia -Conqueror of the Labyrinth-;2000
7281;The Momo Game;22000
7282;Princess Maker 5;12000
7283;Internal Storm;2000
7284;Scud Frenzy;3000
7285;Achievement Lurker: We Give Up!;6000
7286;ShadowSide;17000
7287;GameDevDan vs Life;1000
7288;I, Cyborg;2000
7289;Puzlogic;1000
7290;Sector 452;4000
7291;Commands & Colors: Ancients;6000
7292;Square Head Zombies - FPS Game;4000
7293;Synced Warriors;4000
7294;Special Warfare;1000
7295;Ero Date;17000
7296;University Tycoon: 2019;3000
7297;Contact Draw: Football;2000
7298;Orch Star;2000
7299;Stage 3: Azaria;1000
7300;ElectricVLab;2000
7301;Theorem;1000
7302;Westard;1000
7303;Nightmare Simulator;1000
7304;Bunny adventure;2000
7305;Nature Relax;2000
7306;the Escape;6000
7307;Hoverloop;8000
7308;Anstorm;1000
7309;Future City Coaster;3000
7310;Dude Cops;12000
7311;Bubble Strike;3000
7312;Mini Golf Buddies;1000
7313;RoboBall;1000
7314;HotFloor;2000
7315;Mars Troopers - 生化奇兵2019;3000
7316;HOST;1000
7317;The trial of witch;4000
7318;Nightmare Pop!;3000
7319;Infinite World: Randomize everything;3000
7320;Daddy;10000
7321;Mutland;3000
7322;Railroad Tracks;5000
7323;RPGolf;1000
7324;Thrushbriar Hall;5000
7325;HappyBlock;4000
7326;Ground Runner: Trials;5000
7327;Summer: Jigsaw Puzzles;4000
7328;Swords and Sandals Pirates;1000
7329;Escape Code - Coding Adventure;1000
7330;Sakura Sakura;2000
7331;Cyber Escape;2000
7332;Spreadstorm;2000
7333;Sorcerer's Path;1000
7334;God Vs Zombies;5000
7335;Choices: The Game;1000
7336;Sokoban: The RPG;1000
7337;Dungeon Quest;2000
7338;Into Oblivion;1000
7339;Island Maze;2000
7340;RoomESC- Secret of the Hidden Room: the Collaborator;1000
7341;Solar Wind;3000
7342;NULL;7000
7343;Professor Watts Word Search: Pirates Life;1000
7344;God Test;3000
7345;Devil's Toy;1000
7346;John:Condemned;3000
7347;モデルDEファイト(Model DE Fight);14000
7348;Angry Troll Simulator 2018;2000
7349;Ski Hard: Lorsbruck 1978;1000
7350;Three life;1000
7351;The Three Musketeers - D'Artagnan & the 12 Jewels;3000
7352;stepbystep;2000
7353;Build It;1000
7354;Midnight Awake;1000
7355;Satori Sounds VR;14000
7356;Kukoo Kitchen;1000
7357;Tiska Buska;2000
7358;Heavenly Duels;1000
7359;Floor By Floor;15000
7360;DEAD TARGET VR: Zombie Intensified;1000
7361;Chronicles of Mystery - The Legend of the Sacred Treasure;2000
7362;Voxel Baller;1000
7363;AmazeD 3D;1000
7364;Wrestlers Without Boundaries;1000
7365;InkSplosion;3000
7366;Jade's Dungeon Descent;2000
7367;Escape Black Orion VR;1000
7368;Throne Quest Deluxe;2000
7369;Enter The Moon;1000
7370;Munx VR;6000
7371;Flying Turkey;1000
7372;Royal Roads;1000
7373;GyroCube VR;1000
7374;Fruit Hoop;1000
7375;cyubeVR;9000
7376;EverHero - The Fantasy Shooter;2000
7377;Secret Little Haven;7000
7378;Beer!;2000
7379;Pan Panda;24000
7380;Ralf;1000
7381;Phantasmat: The Dread of Oakville Collector's Edition;1000
7382;Phantom Thief Celianna;14000
7383;Prank Masters ~ Otome Visual Novel;1000
7384;Gothicc Breaker;10000
7385;Cherry in the Sky;1000
7386;Apartment of Love;45000
7387;Ritter;9000
7388;Cyadonia;1000
7389;Dead Dungeon;9000
7390;Magic Chess;1000
7391;Space Zombies Invasion;1000
7392;Hentai Summer;10000
7393;Piano Cat;3000
7394;BQM - BlockQuest Maker-;9000
7395;Ancient Journey VR;1000
7396;Townsmen VR;12000
7397;The Twelve Trials;1000
7398;Not Without My Poop;14000
7399;Crazy Science: Long Run;1000
7400;E.Z;4000
7401;GameEllen;1000
7402;わがままアリスと百日戦争 -Brutal Alice and the Hundred Day's War-;46000
7403;Ghost Mountain Roller Coaster;2000
7404;Downtown;1000
7405;They Are Hundreds;4000
7406;Multi-Quest;2000
7407;TSUKUMOHIME;37000
7408;ZOOMnBOOM;2000
7409;Apocryph: an old-school shooter;12000
7410;Golden8bits;1000
7411;Fortune-499;2000
7412;The Agency of Anomalies: Mind Invasion Collector's Edition;1000
7413;Love is Dead;22000
7414;Su Hack;1000
7415;SAS;2000
7416;Cosmic Ray;6000
7417;First Winter;7000
7418;Betweenside;1000
7419;Golf Peaks;6000
7420;Divided: Soul Theft;1000
7421;Muffled Warfare - Echolocation Shooter;7000
7422;New Yankee 7: Deer Hunters;3000
7423;Next 4;2000
7424;Toltec and the mysteries of the Secret Island;2000
